"year","month","date","day","p1","p2","p3","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10" 
"2004.0","11","20","sat","0762","9194","7869","4726","7372","2752","2501","0220","8083","6051","5855","7240","7775","4801","0402","9012","8121","6379","9872","1580","0312","6388","6614"
"2004.0","11","21","sun","8334","1570","0077","6145","7599","8392","0447","9551","8103","4990","7492","0549","7777","9362","0902","7783","1250","6460","9274","5215","1996","3505","4180"
"2004.0","11","24","wed","4828","1302","4841","5378","8484","3751","8901","7347","7363","6635","6374","3440","7448","7696","7148","1218","6087","5249","0765","3018","5225","9689","7528"
"2004.0","11","27","sat","4815","1166","0110","5478","7714","0812","8036","9093","8152","7766","5668","6023","6041","2824","8238","4448","6977","5099","0377","5114","8782","2753","2021"
"2004.0","11","28","sun","0605","1219","7123","6011","6539","3357","4271","4364","7412","9466","5924","4586","7010","4877","6095","0398","2039","6045","6980","9534","8285","9503","8648"
"2004.0","12","01","wed","5541","8729","9724","6362","2808","5940","5057","4169","6589","8852","2402","8737","8017","0105","8297","7467","1794","7739","6965","3046","3231","4755","7939"
"2004.0","12","04","sat","9553","9411","5414","4398","9655","3351","5574","7654","1642","9055","0653","0453","4468","0188","9156","6575","6098","1740","3374","8173","2185","4361","1613"
"2004.0","12","05","sun","8143","4722","0836","5084","1190","1965","7103","5582","9897","4182","8567","9378","2656","9036","5182","0114","6499","8094","8305","8737","8389","1368","0100"
"2004.0","12","08","wed","2943","6395","0154","5607","6201","3744","4146","3284","9656","7614","6850","9224","3757","6595","0909","9618","7457","4145","7963","7055","4713","6230","2335"
"2004.0","12","11","sat","1982","7017","9929","6756","2265","7323","6564","2191","8086","0897","5264","6161","0083","1455","7790","5903","2131","1873","3527","7756","6015","6769","9847"
"2004.0","12","12","sun","8360","2879","4834","1186","9498","1817","7284","7355","4423","2753","2111","6431","9503","7038","1898","1919","5081","4300","2911","3271","9945","3067","0145"
"2004.0","12","15","wed","0978","7414","9050","2860","1422","5470","9328","7164","9115","2894","7271","4986","7756","6861","2590","5227","9566","0001","1750","6399","3767","2778","3676"
"2004.0","12","18","sat","7050","6729","5812","5463","4144","9664","3898","5678","3156","7665","6870","2516","0644","6967","5604","8764","1014","0446","1847","9920","6485","4038","6405"
"2004.0","12","19","sun","0859","7201","4814","4157","5585","0863","5272","2503","9378","2789","3928","2924","2132","7742","5952","9831","5510","5767","3171","1497","9163","5963","9467"
"2004.0","12","22","wed","2246","3379","5836","1712","6655","0123","7510","6275","7217","1264","4705","9618","0286","8834","3095","7189","0670","2173","9124","0086","2839","1857","0119"
"2004.0","12","25","sat","3721","0341","0464","5503","9071","1127","4452","1207","9759","4879","0008","7446","3155","0303","8685","2832","2005","3863","8351","4890","3462","2327","7927"
"2004.0","12","26","sun","2710","9758","9296","4486","8180","6259","0706","1650","6677","3782","1208","0179","3596","6442","7364","9467","8267","0704","7159","7936","8474","5114","7189"
"2004.0","12","28","tue","9888","0831","9677","1798","7282","4868","4746","7540","0395","4285","0865","0039","8922","7370","3781","6851","8194","2673","1956","4683","0955","7832","8992"
"2004","12","29","wed","8052","9716","4666","0310","5457","3254","5379","0428","9069","9790","6446","9613","6097","3324","0907","1436","6867","5510","4544","8688","8659","9044","7884"
"2005.0","01","01","sat","4713","5365","3386","8696","0316","2169","5175","4663","5778","5611","3577","2188","1080","5703","6482","3267","2144","0297","0638","5224","7584","1392","5440"
"2005.0","01","02","sun","3623","7678","1643","0777","8499","1206","1555","2406","4955","6747","0182","6086","5292","9024","4717","1574","8067","7062","9041","1642","7889","2522","4801"
"2005.0","01","04","tue","2130","7107","2905","3348","3371","7256","2576","2444","1480","7987","4951","0761","1062","1179","6422","3037","0783","5767","4649","6998","3687","9718","7553"
"2005.0","01","05","wed","0813","6102","9813","4924","5813","5525","4070","4593","6074","1529","9654","6138","8356","1720","0764","3755","2004","3525","5445","1599","9983","6331","8903"
"2005.0","01","08","sat","0104","8912","9776","7607","9216","9606","9107","3807","2255","7146","2265","4211","2114","0305","6110","8658","3531","6703","1560","1349","5436","7641","4143"
"2005.0","01","09","sun","5388","6909","9185","2207","7950","5007","3817","9742","8914","6234","1936","1778","6091","0847","2901","1404","7467","6717","2608","6442","2174","2632","4826"
"2005.0","01","12","wed","4251","4686","3863","1987","8228","2302","4938","4482","9518","1753","7754","2041","4487","6922","0694","1655","5745","9787","7476","1239","7386","6866","1579"
"2005.0","01","15","sat","5452","3930","3283","1393","9000","5945","5486","3227","1329","1264","3207","8106","4044","0056","5672","5077","7797","4188","9324","7495","7791","4871","6354"
"2005.0","01","16","sun","6506","4084","0178","0463","4991","1841","8797","0008","1630","9010","0097","9054","3782","0179","3413","9189","6159","5807","1917","3014","8191","1323","1198"
"2005.0","01","19","wed","3640","6787","9698","4437","3344","6280","4612","3437","3138","3757","0875","3827","6369","1819","7282","1640","7726","5132","6798","5072","6977","0385","5809"
"2005.0","01","22","sat","8397","6635","6678","7425","2845","3704","3679","4320","0426","6994","0671","2438","7632","8140","4168","4927","8210","9392","1298","2300","0351","1367","4395"
"2005.0","01","23","sun","0810","8411","3595","0609","5868","1581","0024","3597","3375","2492","4419","3588","8453","5356","5266","6996","1185","4600","7687","2780","1724","6403","1704"
"2005.0","01","25","tue","9075","2210","4488","0774","3394","6948","8708","3062","6982","0799","8915","7038","2108","2313","0888","6077","1435","5454","6719","1611","8215","5697","8811"
"2005.0","01","26","wed","5775","8368","8148","4996","9944","8833","7889","7426","0060","2207","3694","5155","4749","2153","4693","0965","1490","2216","6691","3685","7011","6307","3765"
"2005.0","01","29","sat","4610","4531","5059","5177","1215","8494","7245","0787","5665","3631","6383","8036","0630","0305","9943","7620","3334","3382","4487","6071","3255","1260","0927"
"2005.0","01","30","sun","7072","4866","3362","1007","3777","8368","4866","4801","9246","0386","0737","6195","7895","7027","4131","2410","8045","4260","9576","2175","2759","2109","6394"
"2005.0","02","01","tue","3586","8847","6994","8240","3897","9480","6040","4917","3920","8047","0794","3793","2056","7143","8270","3284","7143","1177","2643","0232","8007","1323","9676"
"2005.0","02","02","wed","7524","8376","5365","0293","4646","1135","2311","6173","6703","5376","9964","9773","8493","6427","0834","4019","8973","9241","2145","9126","3984","3605","5620"
"2005.0","02","05","sat","0276","3355","2655","3928","9593","7031","5872","8502","4881","7348","6571","0526","5478","4679","9299","8902","6265","5480","8726","5449","4532","7612","1466"
"2005.0","02","06","sun","4200","9039","0439","9353","7394","5563","8617","9688","8890","7463","0229","2186","7786","1222","7968","1717","5177","9076","1804","4930","6447","6933","5194"
"2005.0","02","09","wed","1657","5261","0216","8018","6896","1492","9988","4053","4962","7055","5783","2156","6042","2884","7078","7656","4527","7043","4798","4060","3087","3941","8775"
"2005.0","02","12","sat","8935","1253","3867","5556","6529","4492","0658","7808","6036","9446","2436","6479","6707","2620","0471","6069","1975","6084","6527","2803","0130","3117","4884"
"2005.0","02","13","sun","7631","4207","9035","8832","9762","2283","7217","2339","6459","1587","7484","9464","8979","1988","0222","5081","3977","2856","3868","9871","8381","9781","6332"
"2005.0","02","15","tue","3418","6605","0263","0561","0983","0350","9524","8493","8256","1429","7899","0606","2604","4627","2155","4180","8607","4801","0721","5354","2736","8378","1186"
"2005.0","02","16","wed","7126","4511","5413","9596","0315","6445","5822","9892","2353","0723","3515","9994","7736","8486","0124","1716","2256","6541","5016","2285","1665","3663","9996"
"2005.0","02","19","sat","8832","1910","3816","7318","0414","0527","7254","6120","5849","0747","9441","2176","4162","8798","7594","9833","3434","4720","5283","4583","8970","6657","6897"
"2005.0","02","20","sun","5799","2700","6387","0469","8872","3002","9693","1695","0636","0948","1960","5540","5400","3481","5745","1866","1517","2939","3443","3272","3220","9319","0482"
"2005.0","02","22","tue","4472","0136","2440","1119","6375","9605","2856","3254","8830","4115","9851","6007","6025","9388","7035","8512","5924","5399","3446","0547","9486","2502","4735"
"2005.0","02","23","wed","2692","2763","4172","1805","2365","0442","2888","6461","0794","3114","6065","9327","6331","3998","7163","0513","5517","2835","7285","4170","9391","9428","8149"
"2005.0","02","26","sat","1351","8859","4979","5092","3667","6751","6258","6803","0525","9302","4504","6911","3184","5683","9807","3824","3931","2638","0721","4347","1168","2205","5239"
"2005.0","02","27","sun","3957","1637","4834","0461","0417","7948","0301","9330","5496","8007","4372","2006","5337","0243","1303","6557","4167","3007","7697","0036","8550","1632","4442"
"2005.0","03","01","tue","2549","2908","1433","2974","1989","4023","8464","8059","6595","3743","0937","8444","2050","2002","5347","7926","8724","2655","3221","3695","6238","0302","8448"
"2005.0","03","02","wed","3869","2351","4219","3963","4681","9404","7264","1241","7778","5392","8348","2936","2675","6490","7105","7333","4979","3982","3518","3166","1563","9625","8147"
"2005.0","03","05","sat","9210","3226","7426","4595","1414","8627","5910","3483","7912","8677","1233","2447","1614","2049","6030","4996","7648","7209","8072","8307","2360","9511","5777"
"2005.0","03","06","sun","4510","6652","5759","5659","3281","1679","9053","0064","3353","0116","3514","6475","8224","2719","1347","7892","9214","3373","0358","4844","6580","3112","4243"
"2005.0","03","08","tue","9297","2944","4783","3978","2577","5563","4697","0618","2773","6990","1896","5578","0804","0033","2795","0296","7970","6896","0495","7325","6794","7246","5337"
"2005.0","03","09","wed","7275","9402","2214","3696","7358","7023","4932","5162","8842","2953","7760","3985","9914","7777","5688","7414","8935","9105","4956","7037","0417","4975","0362"
"2005.0","03","12","sat","7158","0426","7555","0814","6518","2898","9050","9848","0676","3780","6850","8981","2164","6282","0189","4530","5898","8513","7725","4660","1826","2301","4385"
"2005.0","03","13","sun","9100","6199","7958","7836","1613","7025","4865","0014","0914","9699","4909","7092","4621","1499","2711","3094","1837","0590","8807","4223","3337","6171","0899"
"2005.0","03","16","wed","8286","4901","7994","5861","8876","3204","2114","7940","5233","5677","8665","2875","3504","0490","7106","9206","2151","1817","4971","6211","9487","3913","1710"
"2005.0","03","19","sat","0092","0925","2103","7658","6092","4962","8851","5989","6826","7891","6530","0822","6652","2829","5457","2415","3271","0955","0716","1705","1468","5132","7439"
"2005.0","03","20","sun","7441","5775","6701","4610","1874","6934","6102","8882","7871","4845","8828","0156","3970","6376","7284","3939","2611","5930","8248","0681","4455","8443","0921"
"2005.0","03","23","wed","5634","1097","0815","9524","6202","3139","4406","1728","1956","3851","7136","4891","7483","1092","1997","0247","1930","2563","7790","4129","0239","4598","4979"
"2005.0","03","26","sat","5213","4573","7583","0183","0166","3171","1797","3583","3726","5547","3139","6092","3998","0868","3498","9871","3038","2324","7633","2344","7419","7475","3566"
"2005.0","03","27","sun","7592","9845","1489","7939","3419","0608","0696","9484","9052","2278","2196","6209","5530","4349","1772","7738","0252","5096","8072","2382","4935","6206","4097"
"2005.0","03","30","wed","6696","9015","0801","1741","9207","1034","6534","4356","2395","3908","6839","6217","1284","5477","2450","0134","7891","9873","7091","4272","5654","6592","3256"
"2005.0","04","02","sat","2671","6359","7592","2791","0661","9339","2259","1694","3706","0060","0840","2271","6520","2655","6585","9339","6033","0367","8468","1647","2867","6173","4410"
"2005.0","04","03","sun","6461","6314","3793","8665","8752","7165","0629","8666","3594","5028","4309","7931","8393","5999","7978","1378","5309","3207","1569","2407","7641","7786","3062"
"2005.0","04","06","wed","2448","7157","0242","2403","1372","3379","6492","6143","5871","4173","7527","3558","8721","9068","1471","4073","6547","1928","6093","1368","0297","4337","7960"
"2005.0","04","09","sat","6144","8392","3654","2582","3928","6650","0327","9905","8184","7448","2856","9450","2879","8200","2470","4475","6572","3277","7695","9107","7978","2095","8946"
"2005.0","04","10","sun","8173","6441","8389","8118","7546","0104","0026","7881","9002","9512","1256","5120","8835","4703","0640","4625","7894","1591","4724","7166","2393","7730","4494"
"2005.0","04","13","wed","6762","0281","9185","4021","1499","3726","7703","7023","4388","8337","6825","0226","3317","7406","0867","9532","7821","4177","5050","3907","2320","4108","0303"
"2005.0","04","16","sat","8898","1734","8893","4919","7146","7354","2831","8782","7137","3418","0824","0943","6154","8726","5089","5687","6597","9100","8137","0660","6390","6494","6438"
"2005.0","04","17","sun","1850","5344","0757","2624","0020","3654","5758","6589","1517","7632","9919","8894","0939","4669","4904","4107","0602","9076","5897","8377","9913","7911","2474"
"2005.0","04","19","tue","5008","8256","9805","0167","4132","5839","9368","3568","7640","6041","3401","8083","8728","3528","9249","6273","0048","6544","3665","1761","8543","9093","5725"
"2005.0","04","20","wed","4357","1311","5486","9438","9846","9205","6154","4649","2228","7068","2411","5633","1082","1710","1726","4179","6332","9655","1706","9548","8337","0583","9897"
"2005.0","04","23","sat","1352","7492","4698","3579","5946","8507","4416","3746","1690","2423","5325","3108","5938","5952","7681","5097","8705","5821","0991","0471","2204","3807","3807"
"2005.0","04","24","sun","9510","5289","1880","8145","8401","2639","6484","1214","1814","7545","2225","5768","9601","9302","6839","6933","7042","7433","1895","8461","8391","6898","7913"
"2005.0","04","27","wed","3618","1413","5245","7608","8654","7075","5279","6564","2963","8131","5769","4236","1661","1953","1032","8323","2969","5620","9505","2391","4144","4665","1789"
"2005.0","04","30","sat","9592","0331","7471","8362","0544","6050","5435","9464","0386","0500","8043","6576","7571","3652","9600","6326","8851","6802","9090","2080","5665","5582","2063"
"2005.0","05","01","sun","4421","8189","0995","6320","4758","0714","8542","2492","3481","6514","1501","4254","7865","6331","8959","0435","4258","1980","0925","4602","4327","7360","9237"
"2005.0","05","03","tue","9366","7090","7403","0684","2090","5753","0521","0778","4598","3506","7341","9459","8410","4368","1917","0787","9134","1586","5740","8359","1946","7807","5617"
"2005.0","05","04","wed","4096","8011","0774","8436","7980","8194","6313","6655","8393","5538","5605","5844","8366","2452","2854","0346","4838","6246","9204","2651","3762","8792","9143"
"2005.0","05","07","sat","4156","8517","0477","7808","9117","5678","3894","8829","9676","8791","3710","5967","9548","2189","5345","2420","6871","0338","5143","4554","0686","4378","7032"
"2005.0","05","08","sun","7799","7304","8229","5129","8572","4910","2484","1442","7947","6498","4279","1603","1410","9370","2986","8755","6462","5536","7122","5036","6237","9484","1723"
"2005.0","05","11","wed","4320","6929","1814","4611","7596","5430","8574","2491","2998","7117","7646","7627","7402","3468","2637","8731","5268","9395","8263","8377","7748","4984","4891"
"2005.0","05","14","sat","0141","3591","9496","9985","8288","1081","3851","5421","4679","0418","3705","7082","1366","6805","8221","8330","8953","2090","7836","5079","7264","5441","8071"
"2005.0","05","15","sun","1933","4350","9245","9355","2339","8262","0465","6176","2293","7279","2045","8234","9205","6624","3552","8328","0045","5512","9353","8783","6317","3131","7861"
"2005.0","05","18","wed","6857","9138","6133","1394","3118","9557","3063","5641","5968","4150","6807","0763","4435","0275","3814","5513","2873","7132","9941","8667","3712","4384","5163"
"2005.0","05","21","sat","5887","7099","0414","6736","7010","0148","3359","1426","3959","0424","8185","0796","8121","6383","3824","7514","3795","0803","2719","2467","8272","1762","2642"
"2005.0","05","22","sun","5883","8460","6806","2806","9341","3475","2899","1836","0116","7187","0564","0424","2276","6605","4000","7536","8342","5807","4094","5586","3507","8225","9926"
"2005.0","05","24","tue","9439","5023","2991","3251","6135","0148","0632","0167","5358","0418","8936","7241","5238","3585","5058","7318","0204","3812","2845","6251","7336","1978","6391"
"2005.0","05","25","wed","1470","2491","6773","8478","0945","5636","7735","8701","8046","0474","6177","3036","1732","9683","3278","7706","3027","8717","3148","5226","3650","3218","7043"
"2005.0","05","28","sat","5434","1526","8530","2069","7382","1200","2072","0892","6979","6813","9230","5237","9294","4059","0817","2679","9218","4198","9898","8030","0486","0970","4074"
"2005.0","05","29","sun","9202","2544","7940","9277","4026","9229","2357","9805","0345","4470","1601","6099","7528","2490","7267","2323","7551","0921","9785","2084","6769","2369","0068"
"2005.0","06","01","wed","5789","3369","7050","6443","5404","5136","4871","9010","4601","2316","2663","4628","5338","6242","1001","1138","3511","3301","6785","2986","9125","9706","1265"
"2005.0","06","04","sat","4070","8840","4533","4198","7788","3613","8255","3867","5173","1706","0778","6365","3452","6834","7136","0901","8217","6804","8747","3825","1537","6987","0040"
"2005.0","06","05","sun","6875","4628","8459","5722","5947","4194","5452","1262","1906","9699","1711","4263","6652","4794","9960","8814","5087","5975","1192","1774","5828","2321","3206"
"2005.0","06","08","wed","7123","9799","6606","9065","6860","5036","5650","7452","6640","7571","8925","3241","6149","6113","8423","7863","7729","0062","8782","2717","7581","0204","5367"
"2005.0","06","11","sat","9431","0688","3058","9149","7146","2438","1433","5845","4785","2467","8855","9632","7603","0947","4117","8712","3458","8391","4536","3448","9148","1850","6964"
"2005.0","06","12","sun","6584","1051","9030","5492","3946","6450","8339","7590","6782","2462","8729","1528","3372","8046","0841","9892","6882","9834","3205","4314","6517","5361","1060"
"2005.0","06","15","wed","2054","4364","1584","2628","9961","6330","9723","4215","8618","5159","4496","9105","1304","8429","8241","1424","2028","8214","8460","5429","4256","8226","2542"
"2005.0","06","18","sat","8120","4691","5806","0499","3791","6708","1182","8444","6042","4185","0974","5862","1184","0072","8579","7620","0234","6872","9499","9020","1293","2804","1171"
"2005.0","06","19","sun","8153","4379","3070","4857","6823","6085","3994","4090","2251","1619","1909","2555","9521","1532","6175","0710","0025","7117","4433","9746","8409","4068","4869"
"2005.0","06","22","wed","0594","5360","4292","6568","3378","9352","4520","9596","7289","3854","9368","4160","4443","3675","1362","2021","6743","6699","5066","3819","3664","6526","2371"
"2005.0","06","25","sat","2467","6282","6956","0856","5840","6282","3443","0338","3802","5693","7643","6148","3846","7616","3900","2528","9274","3165","8954","8628","6092","7737","2925"
"2005.0","06","26","sun","0952","0315","0529","8698","6532","1846","7296","0141","7583","0484","7309","4727","7136","2380","1836","6919","9999","6776","9092","5659","5928","9167","8761"
"2005.0","06","28","tue","6058","3039","5960","6531","6725","8724","1621","1481","8874","6143","4732","4988","1273","5286","6262","5033","3063","1683","8348","9010","2232","0157","6430"
"2005.0","06","29","wed","2688","9778","4265","7994","3335","4655","1812","0897","0577","5686","2234","4490","1138","7747","5532","8366","0652","2458","5093","6560","7892","9511","7760"
"2005.0","07","02","sat","3151","0147","2915","5808","3171","0496","9033","7561","1471","3156","1818","5241","9177","6001","8064","3798","9109","2632","1031","6951","2410","9996","3574"
"2005.0","07","03","sun","7734","3901","8331","2234","9807","0854","2657","5144","0347","3672","2892","3374","4447","6349","4351","7369","3149","5258","6268","0007","7033","4307","9458"
"2005.0","07","06","wed","9875","1609","0483","3080","4525","9892","6938","0661","8428","9379","6392","9341","9425","9945","5736","4883","8163","8760","4524","5487","9792","4978","7493"
"2005.0","07","09","sat","6487","7132","4728","2297","1628","3724","9835","0641","7228","9927","9364","0457","7703","5144","6208","7213","3036","5607","0639","9772","5207","6119","6736"
"2005.0","07","10","sun","9287","9165","0487","6868","0824","5570","7361","0179","3114","7937","5288","9560","9111","4108","3676","5799","7196","3724","1284","7813","3672","8154","4847"
"2005.0","07","13","wed","2583","0674","5382","9419","3491","6455","8678","8254","5389","8913","9741","7856","5080","1436","9345","1694","9213","3457","4028","6440","6101","2495","2706"
"2005.0","07","16","sat","6554","4405","3267","8283","9333","1386","9414","6610","2263","9256","5322","4579","8725","9724","5291","6602","1553","0007","8808","0289","3601","9079","0123"
"2005.0","07","17","sun","1734","2580","0963","3111","4760","2732","7626","5329","0411","0554","5826","4772","1932","9364","0971","8108","3683","4057","8498","0696","4679","5133","2183"
"2005.0","07","20","wed","6208","3090","2072","5521","9228","9217","0033","2552","6497","0853","1947","7070","5760","6741","1304","2549","2017","8862","4578","6629","8246","6496","0860"
"2005.0","07","23","sat","4180","4335","8747","5005","4842","4686","6895","2643","3380","8739","1501","0122","1829","1739","5715","3875","9672","0814","2442","5476","1406","3043","3900"
"2005.0","07","24","sun","5561","8476","1359","4298","1648","5850","2143","3425","1964","5714","5747","4890","8914","6013","4889","6128","6781","6945","2610","7066","4486","0890","5750"
"2005.0","07","26","tue","1480","9054","7287","3549","0142","6313","5094","1535","2889","6123","0401","4290","1776","4970","2759","4451","4335","7808","9374","3425","9104","4645","1788"
"2005.0","07","27","wed","3500","0847","0890","0562","7470","3495","9485","6732","8755","4422","8683","3227","5493","3696","2332","2466","8589","9997","0383","2762","0616","6921","2026"
"2005.0","07","30","sat","3553","8438","0682","6179","7260","6604","6207","8386","6413","9703","5434","9312","1188","6565","1787","4102","5253","3791","3368","3624","0419","9804","4634"
"2005.0","07","31","sun","5727","9436","2741","2650","1171","8599","3256","8007","0258","0917","5049","1703","3120","4941","0113","2988","5243","1811","9805","0480","1344","9779","7815"
"2005.0","08","03","wed","2106","5957","4819","0323","5704","2863","8885","1820","5896","7561","3930","4676","3320","0456","3879","5902","3346","8771","8459","5539","8115","1341","3005"
"2005.0","08","06","sat","3519","8930","8849","0537","6807","7786","9031","4466","3728","3856","0113","4514","3089","9054","8206","7884","2591","8543","1164","9055","5574","2088","6124"
"2005.0","08","07","sun","2753","1933","2300","6520","0819","0517","9069","4549","9378","8236","0778","6219","0702","4033","4727","6731","0989","6681","0668","7708","2376","3890","8142"
"2005.0","08","09","tue","7368","2881","2520","7003","7951","2701","3936","1551","8974","8696","9857","0526","0989","3270","9552","3872","4184","7846","5171","2660","6401","3797","0212"
"2005.0","08","10","wed","4588","5147","5563","8048","0333","7353","0810","9100","5580","3077","0556","2081","7663","5971","0335","0133","7061","6997","1851","2625","8627","7372","9591"
"2005.0","08","13","sat","5737","0423","3769","8203","3736","5780","3589","6649","2974","9577","9352","4903","9428","0090","2159","1449","8066","3080","9379","8863","0097","2722","6100"
"2005.0","08","14","sun","5810","2626","8116","8505","7818","4562","7452","9588","0681","3517","5709","1602","4572","5169","8992","4797","2316","0183","9369","1834","9320","0608","4622"
"2005.0","08","17","wed","9179","9714","0157","2015","3649","0707","1036","3723","3788","7237","6873","8147","0228","4959","4842","8501","9240","6199","7756","5421","6947","0032","0078"
"2005.0","08","20","sat","7236","1071","8266","9707","4582","6300","6478","1319","7497","4943","8667","1581","3991","9895","9755","4306","0596","6339","1553","3212","5270","6753","5795"
"2005.0","08","21","sun","8077","3367","7852","9229","4654","1215","1325","9794","5211","5947","7863","0287","6785","6483","4222","7534","3755","9727","9499","9960","2786","7666","8829"
"2005.0","08","24","wed","2775","2943","8536","9552","0335","7773","4506","7732","4126","5045","6940","5786","6382","8131","5546","4643","3293","4417","5973","9603","3733","7232","7299"
"2005.0","08","27","sat","6514","5496","1151","4083","0012","5244","1861","8934","0752","1399","4339","1378","3432","9075","1539","3080","2114","5823","2561","7509","0076","4263","1843"
"2005.0","08","28","sun","3193","7876","0728","0805","3581","3245","2251","0794","4698","1847","6164","4761","3640","4929","5197","3757","7156","9378","9356","6236","7579","8792","4220"
"2005.0","08","31","wed","5571","0019","7701","9264","3970","3422","6470","4241","8852","8211","6145","4984","8003","2674","6025","8765","3487","7513","9850","1797","6445","8001","7260"
"2005.0","09","03","sat","0999","4687","4720","5867","3499","4653","6980","8201","6995","0043","0660","6526","6958","8055","8247","1713","5560","6156","5610","9379","7936","9683","1491"
"2005.0","09","04","sun","5173","1740","5281","5720","5839","9723","4477","6283","4784","5417","2675","6029","6173","8510","2233","4982","6351","6716","8492","8976","3686","2516","9686"
"2005.0","09","06","tue","8485","4276","5789","3053","5815","0026","2762","7608","3285","8504","4817","0631","1862","6478","5809","7943","7547","1358","0042","3675","2464","7514","0743"
"2005.0","09","07","wed","6497","5701","3831","7629","3528","6492","4424","5407","6955","0239","5742","6258","6674","4238","7822","6936","5931","2191","7753","4424","9354","1738","0283"
"2005.0","09","10","sat","2539","5158","6947","7745","1352","0627","9904","3479","1730","9067","1027","3261","0463","0735","8388","9240","4934","8484","9047","3833","9185","1946","8424"
"2005.0","09","11","sun","8838","5829","1939","2835","6458","4041","5140","7301","5857","4268","8763","5451","2915","5922","2010","5045","6101","2067","8182","2855","9535","0742","3672"
"2005.0","09","14","wed","2324","2873","6785","8855","5723","2698","6225","2514","4799","7866","3588","4839","5073","6427","3543","9107","4856","0415","3182","5796","2974","8898","2786"
"2005.0","09","17","sat","9940","0386","6677","9538","8446","5179","1014","8474","6596","6166","7799","8620","8443","9335","8522","4689","1750","3976","8860","7682","2429","2849","2787"
"2005.0","09","18","sun","6520","5459","4933","5576","2396","0504","1768","6332","7107","7196","5312","7804","8866","2910","7033","3278","6043","9381","3830","1754","2086","7542","2193"
"2005.0","09","21","wed","3613","3583","3008","2952","9298","7550","7272","1131","2696","0244","1697","6734","6683","8445","0429","8537","2599","4362","6205","3825","3210","6167","3178"
"2005.0","09","24","sat","5853","4197","7258","7381","2034","8482","9126","0944","2391","1901","6880","7624","8378","2875","5695","9463","5882","5430","6153","0410","5643","4695","6561"
"2005.0","09","25","sun","3918","2984","2428","1188","2161","8085","6469","2048","7174","8088","0558","2295","0046","1156","8768","6472","1178","2289","9821","2407","6094","8232","4384"
"2005.0","09","28","wed","4131","0100","9712","0245","6611","0728","7045","3155","2530","5711","7080","4720","2681","2348","3425","6356","9932","5544","1884","0111","3032","7422","9855"
"2005.0","10","01","sat","8663","9338","0740","9702","9731","8189","0278","9670","1758","1155","9665","8699","1334","2507","2381","2800","5934","9726","5182","6882","1493","9729","2769"
"2005.0","10","02","sun","1050","6799","5899","4193","2517","6126","9692","3922","5841","0207","7719","8851","9465","6864","5135","4190","7253","1819","5597","5045","7687","3329","4250"
"2005.0","10","05","wed","0066","6823","7623","7474","9697","4835","9644","1306","5260","0274","8482","2171","1549","2083","8744","7802","6368","0292","2582","6543","4552","7877","5598"
"2005.0","10","08","sat","8751","7621","8326","0966","2478","6972","1523","0544","1205","8201","6292","2489","8810","4283","5013","8709","6652","2685","2061","6183","9301","4503","4188"
"2005.0","10","09","sun","7887","7655","3533","4136","6538","7968","1669","7118","6967","6848","5437","3709","5400","9981","8547","4029","1578","9469","2847","0415","4107","1813","1362"
"2005.0","10","12","wed","1834","6587","9264","9641","3947","1580","8209","0951","2744","3829","0487","9968","0290","0692","0006","0148","4455","6906","6962","7651","0624","8590","6682"
"2005.0","10","15","sat","6945","9448","3554","0520","7013","7150","8831","1620","9393","4573","2021","8563","8152","2774","9777","6037","3743","9600","2752","6715","1081","6275","5536"
"2005.0","10","16","sun","3812","5782","7401","3728","6398","7060","5901","4735","2567","5658","3926","1880","7164","0535","6099","7699","8836","8004","2381","9994","9416","2520","2264"
"2005.0","10","19","wed","7167","5139","8840","8867","5815","5842","7135","4080","2919","6200","2427","3139","2132","9363","8289","7874","1636","1024","7660","3905","7310","2063","7716"
"2005.0","10","22","sat","0199","0586","0151","3876","6373","5275","7831","7950","7009","9982","2733","8995","6493","3077","4474","5522","2833","0344","6187","0818","8235","3273","0081"
"2005.0","10","23","sun","2476","9400","5162","1108","3269","2163","2266","3534","7489","7095","4766","6271","1262","7772","4921","3197","2808","4657","7932","8037","0929","3357","9934"
"2005.0","10","26","wed","1767","7112","0394","5074","0083","0986","5661","7317","1970","2191","5625","3020","8274","9023","5274","8531","0810","2403","4265","1376","7413","3957","9516"
"2005.0","10","29","sat","4056","5013","2828","9891","6130","1068","7866","2368","5039","7617","4853","5541","0173","8398","4199","5240","0226","4520","8313","7669","6843","6069","7975"
"2005.0","10","30","sun","9335","7254","1545","3672","3573","4980","4318","8956","6814","2002","1295","7050","0422","6757","4034","5269","9952","9400","6373","8720","5389","6644","9959"
"2005.0","11","02","wed","4534","3944","1054","3797","8691","4656","4245","3973","0341","6467","6653","8034","8782","9483","1752","2076","4124","8689","4799","9507","2078","6899","9580"
"2005.0","11","05","sat","9592","5229","8791","3193","6823","4125","4691","3669","8817","6793","7972","4292","0713","5092","4768","3264","4187","0150","9384","2286","4704","7636","3236"
"2005.0","11","06","sun","1058","9060","1758","2046","2613","7085","2454","1928","1704","7367","2851","9943","3996","4886","2646","8638","3864","5205","3648","0899","7035","4231","1227"
