"year","month","date","day","p1","p2","p3","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10" 
"2000","10","29","sun","0363","4058","5945","5007","0583","6787","5162","7821","7064","2698","1750","5716","4582","2291","9360","8742","1580","0868","2457","3971","1231","8663","6123"
"2000","10","31","tue","5794","3702","7301","4413","4175","7522","6663","2256","1988","2659","0730","0355","2525","7903","5845","5127","6413","4487","9775","5565","8223","9788","6219"
"2000","11.0","01","wed","9776","7555","6377","1533","9542","8286","0848","3288","0757","0699","9860","5030","4001","7892","0196","9820","4230","1045","4401","5884","8284","0286","1277"
"2000","11.0","04","sat","6177","4695","1835","0168","0890","4036","0613","7720","1033","5041","7755","3692","4509","3565","2556","3577","2172","2917","8141","3834","9952","1165","8598"
"2000","11.0","05","sun","2600","0574","2653","5153","7182","4423","9756","7246","5201","3982","0672","5269","6188","4951","6075","1461","8091","8910","0998","9034","0715","5433","4637"
"2000","11.0","08","wed","4555","3989","9857","2305","1396","8970","9041","7577","8379","8346","3207","7819","6489","9096","2033","4447","5984","3138","5211","7807","3114","5731","3804"
"2000","11.0","11","sat","7920","3788","3925","6421","8379","8781","5513","3050","8090","5876","4829","1854","2105","5952","4636","5822","6250","3549","1595","2237","9704","3920","8492"
"2000","11.0","12","sun","8539","0719","0954","7760","4043","5882","7792","1081","3507","0863","4641","4585","0065","7779","6406","4882","1762","7563","0762","9393","9031","7708","8389"
"2000","11.0","15","wed","7708","7819","1172","2122","3265","7091","0095","4174","4500","1261","1013","0171","7701","8041","8967","1829","1930","5472","1399","1318","5952","9598","7447"
"2000","11.0","18","sat","3280","7327","3925","4706","9814","7314","9593","6985","3598","2601","0594","1168","1788","9002","8344","1024","3824","2565","9195","9668","5403","2996","1833"
"2000","11.0","19","sun","2710","3091","4208","6627","7541","6175","4414","4519","8823","3469","8403","8379","4333","0522","0861","0649","0481","2023","4035","4087","7308","9453","8173"
"2000","11.0","22","wed","8815","9158","0882","1598","6203","9716","4565","8557","7482","0776","7582","1122","6708","8678","6993","1392","1587","3143","6347","9138","7808","0712","8462"
"2000","11.0","25","sat","1485","2111","7531","7306","6242","0447","4713","3061","8181","3331","0099","6895","5478","6926","2217","1986","9400","9430","3478","1469","3880","0884","0998"
"2000","11.0","26","sun","3566","9032","5369","1836","7567","6773","0259","4351","7139","6783","9024","5162","9938","4804","3840","5975","6622","6246","4192","2542","1166","4639","5104"
"2000","11.0","29","wed","5249","2805","3484","9163","5754","0634","8625","8775","1833","1662","3631","9341","6399","1498","4857","4999","0301","4296","2438","6632","2541","0785","4889"
"2000","12","02","sat","5788","0656","4035","6700","0722","3151","8884","4233","4487","3342","2982","7463","4742","4124","8065","5815","9418","8695","7175","8268","9583","3102","7532"
"2000","12","03","sun","8304","2334","0235","1527","6879","0909","2877","7834","6391","6342","5131","6731","2507","0820","6285","6666","2224","6399","3521","8194","9591","0160","5809"
"2000","12","06","wed","6398","3398","3668","7932","1450","4698","8639","6483","5178","6584","3033","5318","0818","6286","1498","8200","7942","5666","0780","0287","5190","9261","9234"
"2000","12","09","sat","4000","5501","3493","4034","3357","3826","4088","0025","0434","8441","9707","3368","7903","7067","4956","6302","7241","6702","2441","5162","5902","9787","5015"
"2000","12","10","sun","5854","6577","9053","6180","8481","8949","3621","5886","8241","1353","4845","8279","8176","9721","7413","7701","9245","2196","7475","5144","0558","1147","5271"
"2000","12","13","wed","5964","3271","3402","3594","5239","8999","5653","7636","1714","8610","5895","8550","5702","3424","1653","3936","9305","1751","1570","8730","1698","0032","1524"
"2000","12","16","sat","4427","7353","0891","8689","5754","5089","9967","3333","7087","4023","5089","3307","5226","8605","5084","0208","0476","0168","6613","6527","4236","8686","3256"
"2000","12","17","sun","6838","3339","7597","1240","3842","2979","0600","8165","2439","3151","4354","0192","5867","3987","2852","8161","4899","3252","9407","7041","2631","7946","6807"
"2000","12","20","wed","3014","2694","2191","3016","0916","8189","0287","9608","0028","3047","7454","0710","6787","4614","4510","2419","3232","4418","9834","2852","2323","6808","7670"
"2000","12","23","sat","6816","6351","7087","9104","6689","4095","4578","3075","7173","2735","0694","1301","7305","6203","3558","9612","2981","0052","1015","0779","3003","7682","0409"
"2000","12","24","sun","9378","0883","4624","6972","4143","2367","9222","1941","3459","8138","3819","8216","0517","1291","1877","6415","2172","3313","6936","5074","7430","9793","3034"
"2000","12","27","wed","9979","6245","8940","5578","3732","4098","9727","3193","4178","1700","0583","1555","8270","3345","9601","0998","9486","6561","8877","8260","4111","0782","9749"
"2000","12","30","sat","1201","7844","3558","1276","7782","2959","6196","3976","0691","3689","6705","5580","6018","2850","8858","2518","1477","7020","9309","8198","8557","1731","4551"
"2000","12","31","sun","4894","7339","4479","4903","2307","9037","3427","7515","7345","7521","6466","2438","8177","4256","5388","1388","7267","7818","9229","8594","7004","8244","8625"
"2001.0","01","03","wed","8149","8454","0471","0673","8689","6795","3030","8705","7611","5709","7546","7097","2897","2375","1347","2747","1531","7205","3648","6821","9841","6952","1915"
"2001.0","01","06","sat","9336","4704","8565","5824","7701","5231","5167","9201","6909","4387","0580","6964","2956","1371","8898","2978","6320","8426","1617","4080","3803","0466","9285"
"2001.0","01","07","sun","4137","4637","4415","3547","0091","4458","7689","3364","4638","8507","0398","1563","4746","6643","7898","9493","6429","4721","6055","8143","3962","9736","4294"
"2001.0","01","10","wed","2594","6513","8823","6998","2127","9683","4006","3256","3748","5920","0410","3701","9915","4658","5150","8363","8948","0332","9434","1251","2237","5970","5029"
"2001.0","01","13","sat","2919","3431","3914","2820","2182","5779","0766","8258","6334","6755","7645","5281","4719","2109","2629","4963","1599","9013","0696","7358","1182","4835","6065"
"2001.0","01","14","sun","0495","2731","5861","6939","4691","2217","8944","9680","9874","5801","7081","9458","0348","6604","7347","6456","3214","7676","0642","8858","4667","2674","6148"
"2001.0","01","17","wed","2079","5240","4663","9218","6846","5285","3262","2506","1725","3153","9489","6401","2555","8245","2574","8223","5736","7691","3621","2355","8233","8950","9614"
"2001.0","01","20","sat","7197","6619","5393","2488","7605","9380","3067","3384","3704","8454","8922","7280","6695","1798","1901","7837","1339","0269","0561","5917","8271","7778","7847"
"2001.0","01","21","sun","9528","5993","6082","3872","7726","8823","2647","0708","9748","4107","7359","2917","8112","4321","7683","1151","7470","1446","2183","7286","9072","7661","8047"
"2001.0","01","24","wed","8381","5838","9709","4332","6861","1851","7296","5157","5618","5122","4232","8600","4513","6277","0690","2212","1318","6326","4146","5428","4024","5569","9924"
"2001.0","01","27","sat","3013","8974","2887","5519","7224","3074","6391","2771","0541","7595","2010","5516","9825","1871","3641","4671","4624","9571","849.0","1189.0","5326.0","5666.0","314.0"
"2001.0","01","28","sun","6964","6907","8633","4389","1750","6176","6153","1709","3242","7982","3385","3001","0244","5745","3702","7598","5593","2871","8382","8455","3017","1932","3713"
"2001.0","01","30","tue","4580","9870","8711","9933","4782","8635","3693","2058","2505","0045","4735","5831","3873","1546","6814","4236","9828","8835","6352","2355","1374","1034","7198"
"2001.0","01","31","wed","7485","2201","9683","1591","8642","9375","9921","0120","2305","4959","2973","4399","7213","5682","1943","0554","2844","5946","4091","0822","0843","1868","5479"
"2001.0","02","03","sat","1124","8339","5393","6443","3198","4820","7528","8011","6763","4189","8521","6176","9404","2889","7487","9148","0728","6234","2124","1866","7959","4052","6673"
"2001.0","02","04","sun","5827","0384","7154","9584","0656","9210","0730","8652","0727","1657","6724","2211","2975","2585","5397","0297","1569","4927","5563","9337","0848","6496","3496"
"2001.0","02","06","tue","5336","4180","7853","2957","0260","9310","3672","2696","0048","5959","8833","8346","6397","7372","5696","8548","9726","9960","7947","8157","5975","4255","0154"
"2001.0","02","07","wed","6695","3556","5090","5014","8786","9570","3427","5772","1500","2857","3220","9931","9318","3745","7019","0510","1739","4895","8483","2684","6301","8602","9400"
"2001.0","02","10","sat","4426","1081","9441","7476","6995","9598","8304","6771","1977","9186","7573","6648","4871","6739","3457","5673","8604","3363","3880","3788","3448","8167","6655"
"2001.0","02","11","sun","4085","2022","9216","7554","3415","4331","4100","1875","2626","2375","1288","8207","0695","3990","3051","2763","1790","2860","4168","2028","5693","8582","1703"
"2001.0","02","14","wed","9283","3875","2058","5438","0454","7577","4819","6704","2968","6022","7692","4776","7070","7295","6160","4520","2909","0507","8412","1756","9403","8491","8492"
"2001.0","02","17","sat","4218","3873","2043","5079","6241","4945","5997","4683","3873","8415","0504","1180","8055","9323","8637","4556","7627","2424","1317","9641","5750","8039","6580"
"2001.0","02","18","sun","6927","8601","9460","1524","5183","4187","4174","8197","4258","7922","6515","1645","1779","6943","0133","1910","0203","5137","2885","7319","9840","6050","2890"
"2001.0","02","21","wed","1797","7512","5671","6860","4809","4401","9344","8554","6162","2627","6356","1129","2406","4610","5069","1024","1011","1841","9322","0257","4256","5265","0554"
"2001.0","02","24","sat","9433","7023","5636","0957","0552","9442","8825","3038","6385","0327","1602","7196","8597","8352","1432","3835","8152","2928","6806","1319","9886","1687","6287"
"2001.0","02","25","sun","5312","2507","3611","5851","2591","4156","5080","6388","6635","4152","8095","5606","9296","7360","1954","8747","5412","6482","3826","7908","0657","1158","2298"
"2001.0","02","28","wed","5878","5967","5917","9840","2241","1235","9709","0142","3433","1312","4744","0433","6056","5135","5678","3553","5656","6522","1325","5418","5179","9861","0436"
"2001.0","03","03","sat","2764","7214","3108","0109","9198","5840","0309","6134","8917","6581","0832","6514","2944","0762","3654","8316","4029","9039","0026","4762","5649","8832","3300"
"2001.0","03","04","sun","7160","3934","3284","2888","7818","7000","0027","9950","2129","2657","4768","6615","7639","2620","1043","0074","0284","5769","4569","1462","2443","3268","3778"
"2001.0","03","07","wed","4981","2534","7427","3524","4611","6739","7481","3580","3615","5905","9432","7876","7765","3615","5905","9432","7876","7765","3439","8454","3193","0773","1854"
"2001.0","03","10","sat","5863","1206","5878","4910","5859","6601","1456","6084","8002","7825","8934","1372","1930","5144","0154","3381","9019","9144","9785","7652","8170","7811","5591"
"2001.0","03","11","sun","7006","7050","4701","3966","8585","0336","9854","1618","6406","5649","3511","1897","4265","5376","5312","8785","5032","2122","4362","3919","0583","2744","8347"
"2001.0","03","14","wed","7843","7421","7469","6309","0465","2003","8491","9730","7756","1864","7864","1751","6124","7153","3990","9271","9408","5352","9137","9627","6357","7665","3819"
"2001.0","03","17","sat","4558","6939","9992","5876","6977","1359","0327","3620","8305","0378","6225","6974","6971","7530","9209","1893","8746","6731","9674","9826","5347","9716","1421"
"2001.0","03","18","sun","8450","1977","4284","0095","8736","3425","7214","8895","0658","9387","8415","3673","5945","0740","8874","9220","3217","0658","9980","0274","7757","5239","6211"
"2001.0","03","21","wed","0836","8438","3984","5292","5676","0421","9657","7391","3819","9974","1842","8453","0771","2627","0315","0256","3265","9096","3149","3963","8752","0688","8589"
"2001.0","03","24","sat","7424","2153","8467","8809","3918","7109","0773","6433","5260","5974","8099","2447","4841","3906","0651","0795","5680","9053","8914","8298","9061","4831","9490"
"2001.0","03","25","sun","7188","4009","2179","0989","0770","2013","2838","5949","6972","6845","1750","4849","4592","3859","8309","7677","7753","7609","2803","8155","3096","8479","6080"
"2001.0","03","28","wed","1504","4629","0856","1568","7619","4414","7923","5964","0031","8266","0090","5883","8457","8566","9293","7107","7589","3294","3706","5112","5607","4219","2811"
"2001.0","03","31","sat","1178","8859","9328","8145","3530","0469","9476","8537","2694","3671","1805","4527","7826","1454","9701","9332","7912","0972","2400","7208","0440","2455","5661"
"2001.0","04","01","sun","5697","0176","2705","1876","6998","8909","6210","9083","2711","7914","3036","3576","9767","2062","4247","9871","5282","1972","9158","9354","2071","8814","7377"
"2001.0","04","04","wed","3495","2541","5340","2632","0072","2364","3392","8844","5671","1931","1677","6876","9357","5624","4587","4805","6743","3581","0426","7392","3948","3732","8166"
"2001.0","04","07","sat","2999","6471","2949","1683","9752","7823","6710","4527","9682","9893","5206","3621","5896","6881","2104","6777","0619","6682","0337","8109","5328","7456","9770"
"2001.0","04","08","sun","0649","8251","8550","9895","0591","6920","2977","9880","3798","4203","9169","5334","8862","2172","1529","0378","5958","8378","7742","4369","2555","5569","2094"
"2001.0","04","11","wed","3848","4755","5605","5978","4861","0974","4819","7748","5924","9584","6023","0707","2886","7204","7720","5367","3831","0194","8991","9880","2599","8005","2171"
"2001.0","04","14","sat","1330","5922","3669","9319","7188","7407","5463","6986","7459","8817","8663","4676","0043","9040","5701","0544","3459","0832","1491","7675","3849","3917","1164"
"2001.0","04","15","sun","9269","2021","4889","3488","7488","0289","8161","1975","0325","6630","9703","6416","8753","1195","3273","3864","7481","0262","9314","2715","8984","1512","2258"
"2001.0","04","18","wed","8919","1328","6618","3224","1745","8149","5108","7840","7328","0868","4850","2178","4009","6078","3467","9258","0255","3800","1606","7702","7572","0691","2104"
"2001.0","04","21","sat","2072","8443","0544","5793","2578","4406","3850","3642","1439","1532","4753","3874","5989","3562","5608","6029","4796","7338","5524","4402","5161","6055","5749"
"2001.0","04","22","sun","1926","8336","8567","7174","6684","8013","5630","7057","1338","1889","0315","0862","2841","6981","1777","9014","2554","8116","7199","7125","7938","7704","3078"
"2001.0","04","25","wed","5398","8373","1049","2586","8617","4586","7793","4998","2644","7712","1832","8158","3569","5131","1517","7797","4569","4920","4675","6012","5831","0223","2253"
"2001.0","04","28","sat","0399","8045","8181","5711","5011","5786","4644","8902","1726","4630","7158","6835","8472","5261","8928","2515","2934","3643","6163","7701","0909","3324","8444"
"2001.0","04","29","sun","5728","6674","4200","0177","5592","6352","4048","3755","6701","7919","3657","2541","9269","0808","2903","5695","3601","8861","8746","4271","8577","4189","5901"
"2001.0","05","02","wed","4959","8743","2319","7599","6463","7708","9194","4860","3846","1964","4925","9122","9699","4091","8716","0147","3393","8709","5688","6990","6028","7306","2489"
"2001.0","05","05","sat","5096","0505","3275","6729","5081","8443","5013","0956","6928","8868","1445","4675","5068","7549","1367","6086","0654","0975","8378","4019","9500","4171","3472"
"2001.0","05","06","sun","8892","3625","2765","4534","9480","2587","7583","3621","0866","2307","1753","9867","4398","0488","5214","0004","8399","4809","0148","9842","2025","1523","0676"
"2001.0","05","09","wed","3900","5886","8221","4704","1647","0462","9924","2967","9661","6030","0312","1063","4373","2944","2964","0874","0963","9781","1624","7307","8186","5513","3684"
"2001.0","05","12","sat","8907","6329","4076","1030","9966","3223","2489","9535","1899","7745","7393","0126","6121","2784","6472","6122","2434","3466","4907","1187","6665","5832","9376"
"2001.0","05","13","sun","7633","2000","0241","0202","0841","2217","4916","6446","9331","6017","6701","6878","5697","0014","9539","7910","9353","5227","2629","6148","3212","9707","8532"
"2001.0","05","16","wed","5764","0608","1066","2251","4646","9825","5508","8200","8713","0353","8359","0153","9658","6727","1948","2608","0590","9729","4594","7327","0159","1922","5433"
"2001.0","05","19","sat","2728","0336","9427","2926","1600","6164","1209","7527","4628","8477","8775","3677","1611","4789","3170","0889","5639","7766","6442","2304","3614","2766","3453"
"2001.0","05","20","sun","9219","3891","6324","3313","7875","0765","4508","6459","5433","0389","1720","8901","6886","1018","6896","2310","2794","8111","0374","7334","0965","3749","9364"
"2001.0","05","23","wed","6486","5025","8956","6454","6003","4156","7325","5231","7732","7113","3949","0474","7861","2006","1314","0681","7347","2044","7573","4969","6044","6562","3125"
"2001.0","05","26","sat","0949","6726","6951","2908","4001","0540","0523","4875","6431","0880","0440","4517","2516","0616","5363","0138","1394","5936","5671","2513","5258","0029","1710"
"2001.0","05","27","sun","3827","7472","8319","1323","4977","3166","4872","7071","4438","2214","4673","9558","4263","5178","1067","6213","1010","7175","9272","0414","8600","4312","0157"
"2001.0","05","29","tue","5268","1931","0813","0717","9351","7416","5449","2281","6556","4785","1151","4784","9858","9881","2537","3084","4014","7643","3581","7395","5187","2584","8817"
"2001.0","05","30","wed","1520","5173","4123","9878","0078","8122","2336","6844","7699","6753","1979","2622","3817","4517","8997","9146","6730","9929","4214","6623","8070","7571","1628"
"2001.0","06","02","sat","8317","5659","8856","0565","1079","5178","1305","0682","1288","9821","3675","6797","1181","6195","4716","9353","7522","4709","9409","0166","4883","4033","5226"
"2001.0","06","03","sun","9435","8050","1575","4420","1898","9283","9863","7729","8908","5872","3159","8687","9763","7728","7399","9491","0545","6141","2953","5086","4339","2605","2844"
"2001.0","06","06","wed","2965","5248","6906","1747","6369","4350","9102","3272","7783","4976","3280","8953","0487","9731","2299","6594","2005","2723","4576","8281","4125","5874","7977"
"2001.0","06","09","sat","9730","0052","8957","1169","1090","2213","0618","8570","1702","6379","2054","5163","0328","9891","0716","2520","9746","5887","6051","5030","2948","0966","0538"
"2001.0","06","10","sun","2159","5523","0453","2548","2025","3387","7696","4216","3323","5077","7377","3664","0438","4719","2985","0647","6833","9343","3655","8601","9050","1777","8979"
"2001.0","06","13","wed","9247","4382","2075","2572","8304","9796","1302","0387","4933","4659","9242","4094","1948","5710","9117","9930","9595","4517","2275","1010","1077","0768","6028"
"2001.0","06","16","sat","2866","9022","8060","2116","9106","7784","6473","5785","1151","2032","0197","3563","7086","1785","0720","9425","2221","5017","5539","7564","1700","4700","6680"
"2001.0","06","17","sun","6132","6554","4630","2744","8411","5618","2467","4258","2118","4178","1507","2796","4683","5476","9135","1621","6806","9573","6567","8171","0651","5997","3760"
"2001.0","06","20","wed","4970","8541","1541","2963","7472","9145","4631","1231","7460","3243","4789","8338","2285","0266","6887","8168","0061","4412","6017","7574","5827","7735","8663"
"2001.0","06","23","sat","8893","5421","4444","9625","9219","3279","4311","5332","2868","7194","9880","4093","3955","3143","9336","8993","1861","4011","2693","3612","5288","4291","3387"
"2001.0","06","24","sun","6989","4187","1681","0239","7018","8262","3491","6244","4801","5596","2646","3921","7628","3532","1044","5704","3647","8628","7385","1277","0772","9327","0170"
"2001.0","06","27","wed","7667","9547","4571","3014","5833","2700","1575","4833","5289","3440","6185","2532","5091","0748","1979","2180","3276","0471","2105","7179","9531","0877","8057"
"2001.0","06","30","sat","4132","6731","4655","8442","3096","6502","4500","9657","9395","9109","4659","0919","4140","0807","9272","7579","8926","6024","8571","3359","3143","6640","9105"
"2001.0","07","01","sun","3228","1206","0370","7047","8988","4809","1486","8726","7134","6262","3894","2401","3294","5322","5876","7194","7637","2686","1919","7037","8422","5863","4505"
"2001.0","07","03","tue","7556","3243","8592","9186","4795","2025","7638","9504","5991","7070","7507","4130","0188","8961","9864","3412","5672","1303","9012","5812","2665","6495","2832"
"2001.0","07","04","wed","2111","1389","9816","6114","9655","5035","5660","7750","4092","8398","0774","0403","2193","6898","8500","3891","6562","8433","2445","1015","4094","2283","6735"
"2001.0","07","07","sat","3210","0256","9884","0141","7460","9327","9524","5665","2322","1504","2636","0860","0741","0246","5243","4307","0824","0006","7194","2510","1625","3867","7860"
"2001.0","07","08","sun","4957","6664","5564","4267","7048","7827","7962","2899","1199","5622","8282","4368","0195","2914","8789","4393","6200","9883","6544","6641","9900","8874","7483"
"2001.0","07","11","wed","9126","7621","6078","1000","9014","6022","3573","1987","4327","0439","6277","1734","4532","4131","8270","7947","7423","0982","0332","9092","0350","5006","9990"
"2001.0","07","14","sat","9765","4908","5909","0551","1140","2053","2755","6604","3351","4057","2805","1375","4572","3730","6607","2143","6172","0643","4943","1855","9676","0157","4578"
"2001.0","07","15","sun","9100","9133","1890","2995","4313","4646","1455","6145","6611","8610","6944","6596","9952","8122","4422","5744","0894","6669","6124","1927","9867","0497","4833"
"2001.0","07","18","wed","2452","8309","2352","3766","9840","3573","5654","6026","2028","3327","3385","7947","8731","6981","6063","1703","0878","5593","2792","3373","7042","0755","8728"
"2001.0","07","21","sat","4075","0473","5475","4440","6646","4205","6884","2929","5586","8403","9310","6761","6229","2437","8611","2588","5430","5750","8399","3897","2792","5097","7161"
"2001.0","07","22","sun","9931","7178","8610","7535","8342","4258","9171","2295","7500","0938","0759","4725","4261","8967","3810","0927","8742","1435","9699","2594","2225","7089","1904"
"2001.0","07","25","wed","4092","4736","7341","1888","0458","5216","8008","1002","5088","7145","3914","4037","4873","4231","6609","8070","5969","8620","6936","8152","6690","6524","2830"
"2001.0","07","28","sat","6411","7184","7059","8403","8980","4448","2183","7866","0618","7414","2061","4636","3116","8341","9539","6736","2026","7160","3898","0113","7926","7550","9200"
"2001.0","07","29","sun","1130","9658","1160","3532","6700","1709","1211","7088","3949","8550","6096","0143","8134","3024","4254","2847","5416","7155","1403","4061","3098","2877","5274"
"2001.0","08","01","wed","3320","1246","2476","8975","4789","0432","9690","7416","2682","0755","3358","4276","7524","4843","1913","7070","9317","6429","7080","2239","5265","6841","4023"
"2001.0","08","04","sat","7557","5284","0772","2677","3415","2599","8468","5690","1502","3989","3974","1412","4321","7139","8476","7713","6253","6772","3465","6135","4788","0287","6713"
"2001.0","08","05","sun","9076","0678","2541","1545","2827","4669","3907","6749","2209","8200","5206","5478","6225","1802","2603","7076","6078","6648","3736","6122","9659","0488","2616"
"2001.0","08","08","wed","0211","6346","2319","4814","2033","2875","8907","5518","5225","5232","2970","9763","2642","3155","7284","9038","6593","6424","6206","1347","7418","2572","9483"
"2001.0","08","11","sat","3357","9387","2137","9918","1344","2071","9720","8887","8235","7241","9086","1532","4779","9112","6946","5939","3636","4783","9749","1708","7357","3618","5923"
"2001.0","08","12","sun","5747","0086","2352","3331","5921","8766","5119","3405","1231","0999","2247","2901","2637","2870","0204","5880","1876","9427","0897","3252","3129","2382","2255"
"2001.0","08","15","wed","3003","6639","8960","3203","0834","5194","3210","6683","5735","5276","5636","0521","9525","4650","3937","3172","3825","1708","5317","0055","2920","4374","5109"
"2001.0","08","18","sat","6579","8224","3563","4638","5147","8297","0566","1718","9850","4179","4798","0532","3752","8352","5543","0708","2266","8188","7666","7768","2506","8271","4893"
"2001.0","08","19","sun","0286","5363","5309","7984","6918","0970","2309","8582","7355","5655","6120","2691","9452","5563","1197","1443","3326","5814","0837","9508","9059","3746","5349"
"2001.0","08","22","wed","4247","0318","3406","9183","6478","2540","6525","6772","3494","7798","0241","9813","1730","9759","9716","5256","9146","3345","1508","3188","4538","8465","9853"
"2001.0","08","25","sat","9705","7732","6985","8840","6709","5529","5075","2937","1429","2582","0295","9277","2765","7233","1204","9014","1872","5454","3328","5989","5215","7791","0004"
"2001.0","08","26","sun","4368","3611","6134","6009","7250","1059","5783","4048","2872","9183","4058","8468","1629","3458","3400","1461","5539","5397","4862","4742","6769","4133","0921"
"2001.0","08","28","tue","7887","0896","9141","2921","2439","2531","0749","0426","8720","4057","9779","8416","8134","8151","4184","0862","0886","2020","6750","2406","2336","4418","0101"
"2001.0","08","29","wed","8808","7613","2187","7798","6598","3861","9873","4326","1564","2337","8238","3151","6102","9376","8260","0330","2196","8743","9868","9070","1067","7130","8786"
"2001.0","09","01","sat","7356","9083","6575","7214","4878","3089","0360","5189","9106","8189","9812","7731","9086","4984","1095","7787","1613","2601","8126","4514","8320","3916","3000"
"2001.0","09","02","sun","5839","2802","7152","3634","9871","6343","2756","6911","2506","0582","4226","0684","0632","4168","5671","2301","7205","9557","4659","4409","5326","8991","6804"
"2001.0","09","05","wed","2139","8341","3084","4119","8272","8918","3655","6184","7084","1809","7214","1065","2366","5784","3325","3372","0561","8463","2113","4168","2421","1708","3700"
"2001.0","09","08","sat","6178","3275","0611","6756","9697","9135","2151","7363","9358","0600","1631","6453","9443","5522","7185","4439","3008","7321","7707","4715","5249","4109","8081"
"2001.0","09","09","sun","7610","3041","2223","0817","4292","6641","1769","5321","2291","0951","6560","1773","1661","6221","2436","0334","5815","9750","3695","2028","8317","2121","7372"
"2001.0","09","12","wed","0422","1320","0110","4351","7612","3556","1228","1736","2542","3886","0947","2003","1726","6091","6754","8119","4369","7899","1047","1383","4843","4881","8047"
"2001.0","09","15","sat","1555","2828","5856","8662","5038","4165","2923","5317","0257","0770","0359","6650","4366","3432","7870","2666","6012","5797","4118","6367","5664","1715","4946"
"2001.0","09","16","sun","1878","3945","2110","4763","4767","0941","1740","5514","8929","4337","4607","4650","3145","9578","9832","3633","3049","0091","0700","7872","6272","7374","4171"
"2001.0","09","19","wed","0294","7440","7210","4596","9064","7431","0836","5229","7576","3289","1973","3381","4996","7809","9161","9795","3990","4471","7656","5053","0673","9080","2924"
"2001.0","09","22","sat","9231","8364","7789","5442","9397","7824","0831","5974","6457","7302","8639","6400","9228","8157","8333","9726","7143","1438","6362","5513","1726","8482","2861"
"2001.0","09","23","sun","8673","5660","7990","4410","8628","9779","4247","3297","4873","1148","2827","4883","1581","1043","2487","9131","0951","4000","5986","0536","1055","1554","6127"
"2001.0","09","26","wed","7592","7929","2948","9147","9916","5043","2415","2656","7098","3691","5575","5594","0259","9758","0134","6816","1978","0188","6425","6290","6626","7737","0226"
"2001.0","09","29","sat","7083","1251","4367","3329","5572","2273","8800","6350","4133","7597","2660","8922","4478","1268","4508","7246","7128","0386","4939","0318","7508","8467","7459"
"2001.0","09","30","sun","9173","9092","7805","9799","4494","5590","6736","7305","2523","7157","6180","2218","2371","5538","6544","4987","0817","4152","8024","8588","6695","1734","7335"
"2001","10","03","wed","1735","7555","2944","6336","3619","2554","3258","6410","7236","8265","6375","8110","1538","1212","2491","8518","8645","2342","8651","0435","1897","5917","8011"
"2001","10","06","sat","5975","2384","0533","1536","3293","7713","2338","2720","6476","6729","0338","6521","9399","3710","3208","0318","5037","3780","9316","1614","1354","0377","3714"
"2001","10","07","sun","0624","5624","9048","1882","5328","0122","4284","7950","1417","8685","2591","9907","5861","1884","3735","5429","0100","6971","2926","5673","6542","7936","0335"
"2001","10","10","wed","7890","5353","9070","9096","4881","7182","8063","0728","6486","4488","0789","8231","6380","4986","3116","9566","9208","0754","8276","1474","5270","6713","2330"
"2001","10","13","sat","1065","0779","9605","8341","0387","6516","7887","1716","3885","5793","8580","1227","3742","0984","3423","1716","8761","0610","9656","0620","1205","1097","6711"
"2001","10","14","sun","1542","4331","3729","1307","2439","6104","3375","6277","3942","4323","4816","2342","6540","1485","5797","7042","3072","1331","9585","2055","2214","2055","6941"
"2001","10","17","wed","6905","9518","6290","6175","3264","1619","5884","2088","6259","8791","6355","6309","6301","3240","8466","7940","5531","9720","2862","9033","3001","7491","4623"
"2001","10","20","sat","5989","6549","5297","8013","5801","0735","5709","0252","8439","3414","2571","1898","3450","7099","8250","3016","9986","9792","3919","1113","9812","7567","4700"
"2001","10","21","sun","0494","1926","4064","7119","4901","9653","4776","9197","2600","8523","0141","2690","6309","9946","7679","7257","7666","4635","5689","9322","6779","0527","3473"
"2001","10","24","wed","4353","8024","4884","7682","5533","5418","1054","8129","7167","1045","1514","0023","5666","1948","9828","6168","8785","1446","9719","7769","1495","0742","3828"
"2001","10","27","sat","3822","6060","5031","0118","4107","0272","9913","2100","3759","4445","3119","6287","1895","2262","1573","1444","3855","1644","7751","3414","1120","4278","5405"
"2001","10","28","sun","4563","6690","3420","6951","9143","0676","3400","0354","1313","9744","4339","7281","2527","6291","0227","2954","2063","2271","9356","5868","1988","5099","1551"
"2001","10","30","tue","4801","1110","6408","0947","0218","3202","0980","8002","8314","1132","4998","6511","4471","4039","4914","5987","0141","7632","6363","7070","0143","3781","3384"
"2001","10","31","wed","6551","2028","4328","0345","9810","6750","7758","2553","0957","8645","5522","2148","2839","1971","5446","6255","8317","8654","1938","0313","0810","2733","1875"
"2001","11.0","03","sat","7392","9341","6218","1511","9907","1437","1442","8296","3798","5981","2379","7166","8889","9440","8967","1009","3325","6487","7705","5454","7968","5599","2833"
"2001","11.0","04","sun","9541","6009","4093","9349","1684","9521","6037","0254","9349","7658","6781","3293","4102","0356","9648","4384","4862","3938","1967","7633","9891","0170","5460"
"2001","11.0","06","tue","0976","4229","5290","8917","4958","9018","4345","0387","4461","1590","2668","0206","5805","1909","2539","1140","1429","6018","3512","4605","5652","2278","0174"
